item_id,source_url,request_url,status,attempts,http_status,error_type,error_message,bytes,format,width,height,sha256,local_path
1466,http://ecx.images-amazon.com/images/I/41-N8zQe0GL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41-N8zQe0GL._SY300_.jpg,reused_valid,,,,,5831,JPEG,300,300,1F4439722F29FC3BD60CFE56688976961C91E361ED65E256A62A357F1ADDF2EA,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1466.img
1468,http://ecx.images-amazon.com/images/I/41hKUB1G2gL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41hKUB1G2gL._SY300_.jpg,reused_valid,,,,,7502,JPEG,300,300,044F5854DC008CEC579BB786171746436A53857D60AB4BABBECC595084D0BAAB,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1468.img
1470,http://ecx.images-amazon.com/images/I/51IfPfAIgqL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51IfPfAIgqL._SY300_.jpg,reused_valid,,,,,15369,JPEG,245,300,BD2EA5A4FD6326B21507A2CDC8A369FC5CE8E93C85E90B853E004D6E673DAE6B,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1470.img
1474,http://ecx.images-amazon.com/images/I/41uUAkjHgFL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41uUAkjHgFL._SY300_.jpg,reused_valid,,,,,6326,JPEG,300,300,8C52FC6985AEDAF137BD22D2029826E3F5317148FC1C8C3C4B41D0890001B6B2,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1474.img
1478,http://ecx.images-amazon.com/images/I/315GePtJYIL._SY300_.jpg,https://ecx.images-amazon.com/images/I/315GePtJYIL._SY300_.jpg,reused_valid,,,,,4867,JPEG,300,300,BBF3C802324AFAF2AB806E3B50099C72A8F20FEB182E6611031EB99CE437C8FD,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1478.img
1479,http://ecx.images-amazon.com/images/I/41yWIxkVH%2BL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41yWIxkVH%2BL._SY300_.jpg,reused_valid,,,,,6785,JPEG,300,300,56D557183EFFD124FCC8AED985C8B2DC894EEA316BBC4C52F18FBFB7A10BECA2,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1479.img
1480,http://ecx.images-amazon.com/images/I/41HbXPTmxmL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41HbXPTmxmL._SX300_.jpg,reused_valid,,,,,6833,JPEG,300,271,9C200E6AB7CD81D1875AA410295F22BCBDB216ECDD03F03597068683A6135A83,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1480.img
1482,http://ecx.images-amazon.com/images/I/41A6HZjM0dL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41A6HZjM0dL._SX300_.jpg,reused_valid,,,,,10499,JPEG,300,230,A7B96173D58365B9D7C94C6FB3FEA18D2C663F010D0BE9AA2A9967D2548C4502,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1482.img
1488,http://ecx.images-amazon.com/images/I/41pBSTN70lL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41pBSTN70lL._SY300_.jpg,reused_valid,,,,,11093,JPEG,300,300,158D4884DD2300239123CDFEF7B64FF5EA060604CFCCD30C365F472AC1577074,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1488.img
1490,http://ecx.images-amazon.com/images/I/41atdQE3rtL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41atdQE3rtL._SY300_.jpg,reused_valid,,,,,8563,JPEG,300,300,AAA2439613CCC59E77D7E374757B4DB7F58EC6EF1352AE5B6937C36682E555E8,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1490.img
1491,http://ecx.images-amazon.com/images/I/41x1c2hv5iL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41x1c2hv5iL._SY300_.jpg,reused_valid,,,,,6652,JPEG,230,300,9EE6965C2BF59525BA146128C9DE60D26EEDB013B14CB00C40FE3E52DFFAB1C1,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1491.img
1492,http://ecx.images-amazon.com/images/I/21tG4df%2BvqL._SX300_.jpg,https://ecx.images-amazon.com/images/I/21tG4df%2BvqL._SX300_.jpg,reused_valid,,,,,2583,JPEG,300,74,255605554A46DB98B282D19831DD23D89F2FA95F634E322D83752BC7724BF0C9,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1492.img
1493,http://ecx.images-amazon.com/images/I/41OQu9LhzmL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41OQu9LhzmL._SY300_.jpg,reused_valid,,,,,7129,JPEG,201,300,6EA8434D8419BAF94105E5528EAF12E5BC60747CDBB81916137BAD79B7357D85,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1493.img
1495,http://ecx.images-amazon.com/images/I/41wu500uzaL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41wu500uzaL._SX300_.jpg,reused_valid,,,,,9465,JPEG,300,230,77A026F5869E488EBE4567C83BDA4062462423A16D0153D8959C2E8FA9E47DBC,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1495.img
1496,http://ecx.images-amazon.com/images/I/417cOQlQrgL._SY300_.jpg,https://ecx.images-amazon.com/images/I/417cOQlQrgL._SY300_.jpg,reused_valid,,,,,7139,JPEG,300,300,819E7122326D5267B3B1C4582EBFBDB10A37404DCBF1856C871E6FF3B40CE63E,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1496.img
1498,http://ecx.images-amazon.com/images/I/51tNOGIEm4L._SY300_.jpg,https://ecx.images-amazon.com/images/I/51tNOGIEm4L._SY300_.jpg,reused_valid,,,,,10242,JPEG,252,300,8E052EB247CC113A99CC13E2AAC098A8E3D967503B73DD9CE6936DBFD3B9CE7D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1498.img
1503,http://ecx.images-amazon.com/images/I/31KOCMW4cOL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31KOCMW4cOL._SX300_.jpg,reused_valid,,,,,5249,JPEG,300,168,D2E8A4BD0B97D6473AC924E227FA501C7FF06E0CB9564A7A40925273E3662C77,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1503.img
1504,http://ecx.images-amazon.com/images/I/51wPZm-nEkL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51wPZm-nEkL._SY300_.jpg,reused_valid,,,,,12056,JPEG,300,300,6A6E9609EA2A1E26F3658A63CB570508F05B9728FBB7FC2F39676C158CF8E61A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1504.img
1505,http://ecx.images-amazon.com/images/I/41UpvaQFjbL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41UpvaQFjbL._SX300_.jpg,reused_valid,,,,,6009,JPEG,300,149,E57BF80DD1C8AE666F2147E5B170C1A4B15A065DB8CD815B67AAA566E128D506,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1505.img
1506,http://ecx.images-amazon.com/images/I/41MQ6m6RP%2BL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41MQ6m6RP%2BL._SX300_.jpg,reused_valid,,,,,6307,JPEG,300,248,686735D0F06497F124D18694F51A287504A652AAFF8E1582711F0A1463B04D2D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1506.img
1507,http://ecx.images-amazon.com/images/I/41erHKtXg2L._SX300_.jpg,https://ecx.images-amazon.com/images/I/41erHKtXg2L._SX300_.jpg,reused_valid,,,,,4294,JPEG,300,165,EE84294B9D4AB0BE00073CAC9A3745A469B5D7D30CB18D83A0EE464D25D687A5,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1507.img
1508,http://ecx.images-amazon.com/images/I/41h71k5zVCL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41h71k5zVCL._SX300_.jpg,reused_valid,,,,,9111,JPEG,300,225,DC2C3C8A011043C973043A57F8C8FC8D713B06739AC6B48443ED08282472658A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1508.img
1511,http://ecx.images-amazon.com/images/I/31YN9RL2FBL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31YN9RL2FBL._SY300_.jpg,reused_valid,,,,,4943,JPEG,133,300,CD52064D6870788FCD9763AB93803E583F3F225A58AF76408E3813D7C7B620AB,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1511.img
1512,http://ecx.images-amazon.com/images/I/414%2BRRXEZWL._SX300_.jpg,https://ecx.images-amazon.com/images/I/414%2BRRXEZWL._SX300_.jpg,reused_valid,,,,,10804,JPEG,300,179,EDF5CF25057F9B691067DC71A57DE475F90BCC682FA1F3DA9CB5FCDE572CB8DF,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1512.img
1513,http://ecx.images-amazon.com/images/I/41mM2z9mh-L._SX300_.jpg,https://ecx.images-amazon.com/images/I/41mM2z9mh-L._SX300_.jpg,reused_valid,,,,,9251,JPEG,300,176,835D8C933C8C681B9754C18FC0E1FF4080320C4A6AE7FB75ACD2AF5245F33A0C,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1513.img
1515,http://ecx.images-amazon.com/images/I/41KLUKqliSL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41KLUKqliSL._SY300_.jpg,reused_valid,,,,,10246,JPEG,300,300,620911EAC7161FB809B63E6808F21DE93671224981794AA37BCBB60EC5548123,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1515.img
1516,http://ecx.images-amazon.com/images/I/41Mx8Qcq4VL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41Mx8Qcq4VL._SX300_.jpg,reused_valid,,,,,5845,JPEG,300,242,7294F01F21D85D4B2F891B6AE4E7BC8C55ACBC936597F782503AFD98F0C96632,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1516.img
1517,http://ecx.images-amazon.com/images/I/41aFLTr8VsL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41aFLTr8VsL._SY300_.jpg,reused_valid,,,,,10340,JPEG,300,300,322865A0655795EACD5B48135ACF663E364CCA50CFE63D789DC137020D9AFAD1,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1517.img
1518,http://ecx.images-amazon.com/images/I/41wmkvERarL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41wmkvERarL._SX300_.jpg,reused_valid,,,,,7202,JPEG,300,271,0B3BE41095AA0F063B0D99C8E6E67CDA583485B6C59E344652CBD3DC9502502D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1518.img
1520,http://ecx.images-amazon.com/images/I/31ITSStD8gL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31ITSStD8gL._SX300_.jpg,reused_valid,,,,,5546,JPEG,300,225,8B3DCFE6C54483E963AEE0C76A48D9CC9233AE6439E6A1104FB75742087A6636,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1520.img
1521,http://ecx.images-amazon.com/images/I/31mS5IepG2L._SY300_.jpg,https://ecx.images-amazon.com/images/I/31mS5IepG2L._SY300_.jpg,reused_valid,,,,,3648,JPEG,201,300,14EEADAD2C0CB4E4BD54D587B6F28BA6675E4A7BFCC75AAA59CD78DC9205033C,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1521.img
1522,http://ecx.images-amazon.com/images/I/41EkOrtzQ1L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41EkOrtzQ1L._SY300_.jpg,reused_valid,,,,,9131,JPEG,220,300,8D789EB0139C4ED0EB5C4A349FA8E6C8239193E4F918760FC5CC6CB759059020,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1522.img
1525,http://ecx.images-amazon.com/images/I/41YOpwq0ABL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41YOpwq0ABL._SY300_.jpg,reused_valid,,,,,10443,JPEG,208,300,D13CD2468DFE8890505C3F573126653F515FA5F8A4CB4C2A2970D3D61BA54B50,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1525.img
1528,http://ecx.images-amazon.com/images/I/41YlkOPrusL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41YlkOPrusL._SX300_.jpg,reused_valid,,,,,6476,JPEG,300,200,AAC78FDF2FE3541F6587099B46E3AB9C68590734A65C6251E796044B3593474E,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1528.img
1529,http://ecx.images-amazon.com/images/I/51i%2BI-YdwWL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51i%2BI-YdwWL._SY300_.jpg,reused_valid,,,,,10579,JPEG,199,300,ABC706000B1738F69D3CBD9769FE8E3F5E80D1DA3F577F48D1691671ADF8E3C4,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1529.img
1531,http://ecx.images-amazon.com/images/I/41FEg7WCGNL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41FEg7WCGNL._SX300_.jpg,reused_valid,,,,,6995,JPEG,300,145,BD89F28CA6A3A5314A223C69E9C9AA7CF3A27E399E3F6782DFF9304AD3C0A5C3,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1531.img
1532,http://ecx.images-amazon.com/images/I/41U%2BtJJqbPL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41U%2BtJJqbPL._SY300_.jpg,reused_valid,,,,,8952,JPEG,244,300,FC086DAC774853AF47040A5B2EAF301D49839981660661D2C92E2B9F1A892243,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1532.img
1533,http://ecx.images-amazon.com/images/I/51rx57M0ePL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51rx57M0ePL._SY300_.jpg,reused_valid,,,,,12009,JPEG,184,300,5B68DFFE16C162B8A647690F12934B292E5D884047C88B6218254B67CD8CF578,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1533.img
1535,http://ecx.images-amazon.com/images/I/41nR2RdwMbL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41nR2RdwMbL._SY300_.jpg,reused_valid,,,,,11380,JPEG,221,300,E9EB213C7F98313A17713105CAE0CB91239E79637C7ABD3110BFD73F42547A0F,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1535.img
1536,http://ecx.images-amazon.com/images/I/41gq%2BJqQjML._SY300_.jpg,https://ecx.images-amazon.com/images/I/41gq%2BJqQjML._SY300_.jpg,reused_valid,,,,,10910,JPEG,221,300,8E4EF3E9160D959D0D2B84F52F422B0FEB7A2FFC62A1DBBAB8D78437219766EF,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1536.img
1537,http://ecx.images-amazon.com/images/I/41DxbYOE17L._SY300_.jpg,https://ecx.images-amazon.com/images/I/41DxbYOE17L._SY300_.jpg,reused_valid,,,,,10658,JPEG,222,300,2D572C436E961A3D689B7E5CBB3376FAA5EBEE16EB2EC6F8648470A2AC8180BA,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1537.img
1538,http://ecx.images-amazon.com/images/I/4109tOjUpQL._SY300_.jpg,https://ecx.images-amazon.com/images/I/4109tOjUpQL._SY300_.jpg,reused_valid,,,,,7939,JPEG,137,300,73967E492F66D30F74211942EEE92E6BA22B936B78DA842524557C1B9F11E243,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1538.img
1540,http://ecx.images-amazon.com/images/I/217nuFIWUQL.jpg,https://ecx.images-amazon.com/images/I/217nuFIWUQL.jpg,reused_valid,,,,,7093,JPEG,209,209,B87DEF2DE869A4A5773AE84156945433D45D0EBFD5D4F35FB6465F47F5E7EC50,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1540.img
1543,http://ecx.images-amazon.com/images/I/31fDkOa81PL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31fDkOa81PL._SY300_.jpg,reused_valid,,,,,9503,JPEG,243,300,FA8A5C0576E379CCEE830BFD42D45844FEFFC7831EFB92874A83CD34FD8F5202,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1543.img
1544,http://ecx.images-amazon.com/images/I/514LBDNy0bL._SX300_.jpg,https://ecx.images-amazon.com/images/I/514LBDNy0bL._SX300_.jpg,reused_valid,,,,,19150,JPEG,300,268,63F97603F43C1B827DD2A044E3937CC14B8D7B042EC7A52F442614136FB62BC8,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1544.img
1546,http://ecx.images-amazon.com/images/I/31bxeaApyFL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31bxeaApyFL._SY300_.jpg,reused_valid,,,,,5264,JPEG,300,300,E379AB363AF1555D095C65E701DF6DC8AFF82FCBCDAAAADB1697D96E7BDD92A2,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1546.img
1547,http://ecx.images-amazon.com/images/I/51FPlaZxTLL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51FPlaZxTLL._SY300_.jpg,reused_valid,,,,,12414,JPEG,300,300,A3639B5BBA313ED8B5D4C0AEECB4EB58131B0657B97F260F0B8FF672215B0BEE,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1547.img
1549,http://ecx.images-amazon.com/images/I/41aa1ms3dGL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41aa1ms3dGL._SY300_.jpg,reused_valid,,,,,7581,JPEG,200,300,34F6470823AC295D87A84AF608AA133AB350F80CE97B97207FD45860A09F2159,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1549.img
1550,http://ecx.images-amazon.com/images/I/41sCNFxDnlL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41sCNFxDnlL._SY300_.jpg,reused_valid,,,,,10698,JPEG,197,300,254608844F21A5B9097CC69DDA4478FFB81DB7B4EB7D9DF82B40ACAF5CE5114F,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1550.img
1551,http://ecx.images-amazon.com/images/I/31PQGTSZ84L.jpg,https://ecx.images-amazon.com/images/I/31PQGTSZ84L.jpg,reused_valid,,,,,10579,JPEG,162,300,A74FD4753033FC69052E75063A67E41AB1EFA7871C2DE9D3B1D07E0833D05373,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1551.img
1553,http://ecx.images-amazon.com/images/I/31z0h2KNZ9L._SX300_.jpg,https://ecx.images-amazon.com/images/I/31z0h2KNZ9L._SX300_.jpg,reused_valid,,,,,3858,JPEG,300,265,A2CEA9F9CEB44DFB75ED79A3529D1F0D71A920EEFDDC7E901D49A5D0980AD157,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1553.img
1555,http://ecx.images-amazon.com/images/I/4172xKgSpbL._SX300_.jpg,https://ecx.images-amazon.com/images/I/4172xKgSpbL._SX300_.jpg,reused_valid,,,,,7415,JPEG,300,288,C21CEC8F2A64D7E15273A042E25A3CE32B582DD3B06A7FFE57AB1FF67012BB4D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1555.img
1557,http://ecx.images-amazon.com/images/I/41f9uAL0t0L._SX300_.jpg,https://ecx.images-amazon.com/images/I/41f9uAL0t0L._SX300_.jpg,reused_valid,,,,,11483,JPEG,300,275,A51EA34FCFFF3C61080B2F00C7A372296D9A71709118FE4DB693390F2E92976D,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1557.img
1559,http://ecx.images-amazon.com/images/I/41HBUUo1UVL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41HBUUo1UVL._SX300_.jpg,reused_valid,,,,,6421,JPEG,300,208,CA781C8AF64EBC9E24BC0CCC057A8F01D006AF85ADDB3F56E5DBB197C5BC0720,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1559.img
1562,http://ecx.images-amazon.com/images/I/41GiyV0BYSL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41GiyV0BYSL._SY300_.jpg,reused_valid,,,,,9513,JPEG,300,300,CC3093AD04BA558DA3018AF20015F9C7F9C6C9930030708427C8590CCF3F7A71,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1562.img
1564,http://ecx.images-amazon.com/images/I/41DoQDT01TL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41DoQDT01TL._SX300_.jpg,reused_valid,,,,,6513,JPEG,300,199,A00E750FCAC959E436E137DEBC5CAE305F4CAD2B1449D0BEA55AB808F58913E1,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1564.img
1566,http://ecx.images-amazon.com/images/I/51SczrVuJQL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51SczrVuJQL._SY300_.jpg,reused_valid,,,,,11644,JPEG,300,300,9DB25C7CECDF40AEC4E1BC220DC7DDC1B76A4E5BB96A9D4CE13115A783DCC85B,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1566.img
1570,http://ecx.images-amazon.com/images/I/41hm4ZiCHzL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41hm4ZiCHzL._SY300_.jpg,reused_valid,,,,,6245,JPEG,300,300,89B3D9D5F2E941C1679C93766F5B543E72966B536DA0F28036A1183B91DD34B7,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1570.img
1574,http://ecx.images-amazon.com/images/I/418BJkAfQUL._SY300_.jpg,https://ecx.images-amazon.com/images/I/418BJkAfQUL._SY300_.jpg,reused_valid,,,,,6794,JPEG,300,300,5BA0A930D64E2AF24CAAE65F13994E7AD3AD6CC1BC720D58A35A016EF4BBEB99,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1574.img
1575,http://ecx.images-amazon.com/images/I/31uG9fXrv7L._SY300_.jpg,https://ecx.images-amazon.com/images/I/31uG9fXrv7L._SY300_.jpg,reused_valid,,,,,3215,JPEG,237,300,C07C42095A7C822E4F3BE80FF653454B7C356582DB037DD94C870C08F256A3D1,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1575.img
1577,http://ecx.images-amazon.com/images/I/31NWfwh3QqL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31NWfwh3QqL._SX300_.jpg,reused_valid,,,,,4894,JPEG,300,182,204656D05883E311CE28AA1F909BFDE8AF9446895DF4B4A28ED6E91F3BD0C680,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1577.img
1578,http://ecx.images-amazon.com/images/I/31zt638isIL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31zt638isIL._SY300_.jpg,reused_valid,,,,,4740,JPEG,124,300,3802ED13CD346B9E8B59D42568949E5DB642DC9F6D48B78A23316CE0FD3D1EC1,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1578.img
1584,http://ecx.images-amazon.com/images/I/51kAH-CfX3L._SX300_.jpg,https://ecx.images-amazon.com/images/I/51kAH-CfX3L._SX300_.jpg,reused_valid,,,,,11874,JPEG,300,224,134B2A8E8CFFCE7E1CD684A822ED4E9FA2B4BFDCD4F84F124DA2CA158F6D4B19,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1584.img
1585,http://ecx.images-amazon.com/images/I/41mxmA5cQBL._SY300_.jpg,https://ecx.images-amazon.com/images/I/41mxmA5cQBL._SY300_.jpg,reused_valid,,,,,8539,JPEG,234,300,43D69BC67C9C1D60D2405E667D74340EB3DF7B015E63AE64480E82CAEDF5FE9A,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1585.img
1587,http://ecx.images-amazon.com/images/I/51oU%2BXLG6aL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51oU%2BXLG6aL._SY300_.jpg,reused_valid,,,,,12955,JPEG,300,300,3764C49115D8A89E11B420205971F765DEE52F47FE2F07C7B2A0E6AADE2D2509,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1587.img
1588,http://ecx.images-amazon.com/images/I/51sfESEQIzL._SX300_.jpg,https://ecx.images-amazon.com/images/I/51sfESEQIzL._SX300_.jpg,reused_valid,,,,,11278,JPEG,300,212,C92ADC0CBA82A6039F9A21DA8C815B781E5DE65CD556667B26F71B7AD7FE603B,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1588.img
1590,http://ecx.images-amazon.com/images/I/51fEiMDfBTL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51fEiMDfBTL._SY300_.jpg,reused_valid,,,,,13104,JPEG,300,300,3EE6614FDB4DA29E61B77C270FF43B3F5CF5B6B1002833C7A3520A9B5D534897,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1590.img
1591,http://ecx.images-amazon.com/images/I/51%2BucQs0CZL._SX300_.jpg,https://ecx.images-amazon.com/images/I/51%2BucQs0CZL._SX300_.jpg,reused_valid,,,,,14454,JPEG,300,225,7CB346063A8AAFD98C1B498CC1903CF21667D56991DBD027026C8D1D68EF9F71,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1591.img
1594,http://ecx.images-amazon.com/images/I/31UFAN88beL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31UFAN88beL._SX300_.jpg,reused_valid,,,,,5898,JPEG,300,175,4510FAC58DD4F9492BD9B7A58F05537F277C407820C0A92C8C435F5BDBAF0CC4,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1594.img
1595,http://ecx.images-amazon.com/images/I/51rfGcwb-hL._SY300_.jpg,https://ecx.images-amazon.com/images/I/51rfGcwb-hL._SY300_.jpg,reused_valid,,,,,13628,JPEG,224,300,0FC402A21BC140B2F76A65B4AB0D6F8672496D5C6875226E54AE250FBE9ACB99,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1595.img
1596,http://ecx.images-amazon.com/images/I/410QzdSXA6L._SX300_.jpg,https://ecx.images-amazon.com/images/I/410QzdSXA6L._SX300_.jpg,reused_valid,,,,,7308,JPEG,300,222,61E658CED46C73A96F99E9D7A127B6FAA832066B4228EF8D5C6045D700AC22C1,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1596.img
1597,http://ecx.images-amazon.com/images/I/41Mg5rDNWzL._SX300_.jpg,https://ecx.images-amazon.com/images/I/41Mg5rDNWzL._SX300_.jpg,reused_valid,,,,,10513,JPEG,300,198,F453F83F90D6716286153955406CD6A00DEE9C8EFD26B0CF95D7682311BD8190,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1597.img
1598,http://ecx.images-amazon.com/images/I/313hZsozh5L._SX300_.jpg,https://ecx.images-amazon.com/images/I/313hZsozh5L._SX300_.jpg,reused_valid,,,,,4707,JPEG,300,247,71A3B53F93C5A3B0A3F00CD70EA5C4F7177329F30ABDCE2E821EEFDA2865C6A0,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1598.img
1601,http://ecx.images-amazon.com/images/I/413qu7JTsKL._SX300_.jpg,https://ecx.images-amazon.com/images/I/413qu7JTsKL._SX300_.jpg,reused_valid,,,,,9147,JPEG,300,263,051A53DCD2171910D64652842D30D121F647F1151727DA103B0BF4A7A551DA9F,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1601.img
1602,http://ecx.images-amazon.com/images/I/31siqYOgKKL._SY300_.jpg,https://ecx.images-amazon.com/images/I/31siqYOgKKL._SY300_.jpg,reused_valid,,,,,5430,JPEG,250,300,480215333C035B3740B00074A143753D64FDEB885ADD8FE09EA60C7ACCB25B75,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1602.img
1606,http://ecx.images-amazon.com/images/I/31jFR4q%2BjUL._SX300_.jpg,https://ecx.images-amazon.com/images/I/31jFR4q%2BjUL._SX300_.jpg,reused_valid,,,,,5192,JPEG,300,225,8E5FA586921EAB2267A9D0731C4D53CC351DAAB1DC3085F292E0E70262C54B01,D:\study\多模态推荐忠实性\data\processed\llm_evaluation_images\1606.img
